0,fullname,id,likes,replies,retweets,text,timestamp,user,date,time,pos,neg,neu,comp
8606,Yogesh Purohit,9.12E+17,1,0,0,,2017-09-23T15:02:28,being_yogesh93,23/9/2017,15:02:28,0,0,1,0
8607,WAQAS MIRZA,9.12E+17,0,0,0,@TheMahiraKhan  Mahira tobacco kills https://twitter.com/SAMAATV/status/911482093858942976 …,2017-09-23T15:02:54,Mirza58Mirza,23/9/2017,15:02:54,0,0.467,0.533,-0.5423
8608,WAQAS,9.12E+17,0,0,0,"*#MahiraKhan cigarette smoking pics leaked*

Some ppl: More power to her 

Bitch Plzzz... That shit causes cancer",2017-09-23T15:02:54,MemesByWaqas,23/9/2017,15:02:54,0,0.457,0.543,-0.9153
8609,Basanti,9.12E+17,3,2,0,"#MahiraKhan is trending, thats why they said
Badnaam agar haunge tou kia naam na hoga",2017-09-23T15:03:17,PhaphayKuttni,23/9/2017,15:03:17,0,0.231,0.769,-0.6369
8610,BDC TV Online,9.12E+17,0,0,0,Pakistani film industry extends support to Mahira Khan over trolls http://bostondesiconnection.com/pakistani-film-industry-extends-support-mahira-khan-trolls/ …,2017-09-23T15:03:27,BDCTVonline,23/9/2017,15:03:27,0.318,0,0.682,0.4939
8611,imran ali,9.12E+17,0,0,0,Tawano we moka mil gaya warna chup ke karde so? ,2017-09-23T15:03:27,imranali27,23/9/2017,15:03:27,0,0,1,0
8612,Sehrish Jamil,9.12E+17,4,0,0,Itna busy kabhi stock exchange nae hua jitna #MahiraKhan ka trend hai. ,2017-09-23T15:03:33,Sehrish20,23/9/2017,15:03:33,0,0,1,0
8613,Zeeshan Ayub,9.12E+17,2,0,0,"Click ON LINK To Know About This..
https://youtu.be/9QzpWZAgmkY 
#MahiraKhan
#ND2C17
#HBDShehbazSharif
#ProjectDKLpic.twitter.com/E6eg238FfD",2017-09-23T15:03:44,zeeshanayub93,23/9/2017,15:03:44,0,0,1,0
8614,Malik Jammal Awan,9.12E+17,0,0,0,"#MahiraKhan
کمر چھلوائ کوئ گل نہیں رات ایک ساتھ ایک کمرے میں گزاری کوئ گل نہیں سگریٹ پیا کوئ گل نہیں لیکن یوں پاکستانیو کو دکھانے کی کیا تک؟",2017-09-23T15:03:48,MalikJammalAwan,23/9/2017,15:03:48,0,0,1,0
8615,funnylovelyinternet,9.12E+17,0,0,0,"'); }); It was, rather, a calm week until photographs of Ranbir Kapoor and Pakistani actress Mahira Khan surfaced... http://fb.me/3f9hCBCGZ ",2017-09-23T15:03:51,funnylovelynet,23/9/2017,15:03:51,0.113,0,0.887,0.3182
8616,Ali,9.12E+17,0,0,0,Two of the finest actresses of Pakistan @TheMahiraKhan and #MayaAli such a shame both of them have no drama playing on tv.,2017-09-23T15:03:54,Bulleya_,23/9/2017,15:03:54,0.072,0.211,0.717,-0.5423
8617,funnylovelyinternet,9.12E+17,0,0,0,BREAKING: Ranbir Kapoor breaks his silence on his pictures with Mahira Khan http://funnylovelyinternet.in/breaking-ranbir-kapoor-breaks-his-silence-on-his-pictures-with-mahira-khan/ …pic.twitter.com/C76c74XZVU,2017-09-23T15:03:55,funnylovelynet,23/9/2017,15:03:55,0,0,1,0
8618,Abdul Barri,9.12E+17,0,0,0,"It's @TheMahiraKhan 's life, her body, her Money, her choice.No body has right 2 interfere in her personal matter. More Power 2 #MahiraKhan",2017-09-23T15:04:01,AbdulBarri4444,23/9/2017,15:04:01,0.052,0,0.948,0.0258
8619,Mohammad Khizar,9.12E+17,0,0,0,smoking ki to baat hi nai hai dress bht behoda hai or tanqed karny ki wajha ye hai kay ye pak ko represent karti hai.,2017-09-23T15:04:09,khizar1256,23/9/2017,15:04:09,0,0,1,0
8620,S,9.12E+17,2,0,1,"Larkiyon ky sath khara larka stud larkay ky sath khari larki slut.
#MahiraKhan",2017-09-23T15:04:11,slowlearner00,23/9/2017,15:04:11,0,0.241,0.759,-0.5859
8621,Isco 🤟,9.12E+17,0,0,0,"@TheMahiraKhan YES smoking is bad for u & NO I dont support it but smoking doesnt automatically make u a bad person,i still & forever love u",2017-09-23T15:04:16,RoseAliAveiro,23/9/2017,15:04:16,0.246,0.325,0.429,-0.1479
8622,Baby Elephant,9.12E+17,8,6,2,"Shut up call from our very own #SahirLodhi #WhoAreYou #God ? #DemiGod ?
#MahiraKhan pic.twitter.com/JNx2SvOaua",2017-09-23T15:04:19,FalaniDhimkani,23/9/2017,15:04:19,0,0,1,0
8623,Salman Sikandar,9.12E+17,5,0,0,#MahiraKhan with her famous cigarette. pic.twitter.com/krTrhw4F6S,2017-09-23T15:04:20,SALSIKandar,23/9/2017,15:04:20,0,0,1,0
8624,Nationalist,9.12E+17,1,0,1,@AbdulBarri4444  All Pakistani girls should come out & pose a click with a cigarette (may not smoke) to support @TheMahiraKhan,2017-09-23T15:04:29,prabhatjoysingh,23/9/2017,15:04:29,0,0.124,0.876,-0.3089
8625,Wasim Raza Naqvi,9.12E+17,3,3,0,"چھوٹے کپٹرے مسئلہ نہیں، چھوٹی سوچ عذاب ہے

#MahiraKhan",2017-09-23T15:04:32,wasimrazanaqvi,23/9/2017,15:04:32,0,0,1,0
8626,Ali Khan,9.12E+17,0,0,0,"#MahiraKhan
My advice to mahira khan 
Try nicotex 2 gum 
It will help u to stop smoking 
n to people yar wo b insan ha krnay do usa jo krti",2017-09-23T15:04:38,khan_baba69,23/9/2017,15:04:38,0.168,0.073,0.759,0.4404
8627,ishtiaq ur Rahman,9.12E+17,0,0,0,ہمارے معاشرے میں عورتیں نہ تو ننگی ہوتی ہے اور نہ سیگریٹ پیتی ہے۔ ماہرہ کی تصاویر کی وجہ سے معاشرے میں بگاڑ پیدا ہوتا ہے۔,2017-09-23T15:04:50,ishtiaq1,23/9/2017,15:04:50,0,0,1,0
8628,عبداللہ افضل,9.12E+17,6,0,0,Everyone's going nuts on Mahira Khan and Ranbir kapoor's pictures and here I am thinking Mahira suttay kay baad bombay khati hai ya nahi.-.,2017-09-23T15:04:56,TheMessiGuy,23/9/2017,15:04:56,0,0.095,0.905,-0.3182
8629,آزاد قیدی,9.12E+17,1,0,0,"مرد حضرات کے لئے سگریٹ نوشی خرابی صحت کا باعث ہوتی ہے اور خواتین کے لئے خرابی کریکٹر کا باعث ۔
#MahiraKhan",2017-09-23T15:04:59,Mohd_Ramzan1,23/9/2017,15:04:59,0,0,1,0
8630,sky diver,9.12E+17,1,0,0,aj kl jo peeta hy wohi muslim hy..jo nehi peeta wo hy e ne koi,2017-09-23T15:05:17,shazias090,23/9/2017,15:05:17,0,0,1,0
8631,Baba Modiram,9.12E+17,0,1,0,#MahiraKhan is sleeping with ranvir nd they r saying why ppl blaming her for smoking. Ranvir is using her nd will throw away aftr sm time,2017-09-23T15:05:17,ModiramBaba,23/9/2017,15:05:17,0,0.118,0.882,-0.4939
8632,rOwDy,9.12E+17,0,1,0,I don't understand why ppl r bothered abt the smoking or backless dress snap of #MahiraKhan bhai aur koi kaam kr lo. Uski lyf uski marzi,2017-09-23T15:05:24,mshehzadali,23/9/2017,15:05:24,0,0.091,0.909,-0.3182
8633,ijaz Ahmed,9.12E+17,1,0,0,What about her dress ¿,2017-09-23T15:05:43,jazee673,23/9/2017,15:05:43,0,0,1,0
8634,Muhmmad younas,9.12E+17,0,0,0,Very sorry to you because India is the enemy of Pakistan India hits our army You are making movies,2017-09-23T15:05:49,Muhmmad70401559,23/9/2017,15:05:49,0,0.231,0.769,-0.624
8635,Osama  shaikh,9.12E+17,0,0,0,Thats how they killed @QandeelQuebee  they have problem with everyone but what they do is right ksii pr point krne se pehle khud ko dekho,2017-09-23T15:05:59,ok_shaikh,23/9/2017,15:05:59,0,0.167,0.833,-0.5574
8636,Tooba Tariq,9.12E+17,0,0,0,I mean still Mahira Khan & cig ¿,2017-09-23T15:06:04,ToobaTariq1,23/9/2017,15:06:04,0,0,1,0
8637,vikas gaurav,9.12E+17,0,0,0,Haha this is the difference between a comen people and a star comen people like you still a comen but  she is a star #thinking different,2017-09-23T15:06:11,vikasgaurav12,23/9/2017,15:06:11,0.158,0,0.842,0.4118
8638,RITU DAS,9.12E+17,0,0,0,I love her too,2017-09-23T15:06:57,ritudvines,23/9/2017,15:06:57,0.677,0,0.323,0.6369
8639,Ahmad Khan,9.12E+17,2,0,0,"Oh common guys..yeh aap log kon sey haters ko jawab dey rahey ho? I mean main to 4,5 sey ziyada comments nahin dekhe #MahiraKhan k khilaf",2017-09-23T15:06:58,AhmadKhan00000,23/9/2017,15:06:58,0,0.122,0.878,-0.4939
8640,newS@ire,9.12E+17,0,0,0,Pakistani film industry extends support to Mahira Khan over trolls http://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/pakistani-film-industry-extends-support-to-mahira-khan-over-trolls/articleshow/60807341.cms …,2017-09-23T15:07:01,newsatire,23/9/2017,15:07:01,0.318,0,0.682,0.4939
8641,Ch. KA Nye,9.12E+17,0,1,0,She has to be on guard 24/7 then? Can any of us do that? And what may be controversial to you isn't to me! So where do we draw the line?,2017-09-23T15:07:10,ch_nye,23/9/2017,15:07:10,0,0.081,0.919,-0.3883
8642,Osama  shaikh,9.12E+17,0,0,0,Bullshit people ksii b sukoon se ni jine dege,2017-09-23T15:07:12,ok_shaikh,23/9/2017,15:07:12,0,0.352,0.648,-0.5859
8643,uzair,9.12E+17,6,0,2,"#MahiraKhan k cigarette say jag janay wali qom , awam ka khoon peney walo k leye kab jagaye gee ?",2017-09-23T15:07:18,uzair13,23/9/2017,15:07:18,0,0,1,0
8644,Abdul Rehman Asif,9.12E+17,1,0,0,Mahira khan ranbir ko lyari ly ao yaha zyada acha stuff milta hai,2017-09-23T15:07:18,AbdulrRehmann,23/9/2017,15:07:18,0.231,0,0.769,0.5574
8645,Fatima Ansari,9.12E+17,3,0,0,"I have seen women smoke, Mahira seems like a newbie. Publicity stunt? #MahiraKhan",2017-09-23T15:07:24,FatimaAnsari_,23/9/2017,15:07:24,0.2,0,0.8,0.3612
8646,Breaking News,9.12E+17,0,0,0,Pakistani film industry extends support to Mahira Khan over trolls – Times of India https://indbreaking.wordpress.com/2017/09/23/pakistani-film-industry-extends-support-to-mahira-khan-over-trolls-times-of-india/ …,2017-09-23T15:07:28,india_breaking,23/9/2017,15:07:28,0.259,0,0.741,0.4939
8647,Hamza ✌,9.12E+17,5,2,4,@TheMahiraKhan mahira rocks pic.twitter.com/i8Wu7ZjtJU,2017-09-23T15:07:28,janu_focus_kr,23/9/2017,15:07:28,0,0,1,0
8648,Umair Ahmed,9.12E+17,0,0,0,If it was only smoking it wld hve been OK. But there is so much to raise eyebrows for. Failing to defend her,2017-09-23T15:07:51,umair984,23/9/2017,15:07:51,0.072,0.162,0.766,-0.5398
8649,Zain Ahmad,9.12E+17,1,0,0,Tum ho hi  bagharat,2017-09-23T15:08:01,ZainAhm72253682,23/9/2017,15:08:01,0,0,1,0
8650,Rana Waqas,9.12E+17,2,0,0,#MahiraKhan memes are the new trend. pic.twitter.com/KGOGONiXYS,2017-09-23T15:08:03,rmwaqas,23/9/2017,15:08:03,0,0,1,0
8651,Miss Libra  ❤,9.12E+17,0,0,0,"Even I don't like mahira khan 
but it's her life 
her rules
 https://twitter.com/ShahAmara_/status/911456253305610242 …",2017-09-23T15:08:04,zeeq_ch,23/9/2017,15:08:04,0,0.124,0.876,-0.1419
8652,Koshur,9.12E+17,0,0,0,I liked a @YouTube video http://youtu.be/0NeQjkUsaXo?a  Slut shaming Mahira Khan - 352,2017-09-23T15:08:07,LokutMokut,23/9/2017,15:08:07,0.206,0.279,0.515,-0.25
8653,AnayaFatima,9.12E+17,0,0,0,Ranbir Kapoor finally breaks silence on viral pictures with Mahira Khan http://dlvr.it/Ppy3L2 pic.twitter.com/6KZqApOuFy,2017-09-23T15:08:09,anayafatimaa,23/9/2017,15:08:09,0,0,1,0
8654,B.Sethia,9.12E+17,0,1,0,Ranbir Kapoor On Viral Pics With Mahira Khan: https://www.ndtv.com/entertainment/ranbir-kapoor-on-viral-pics-with-mahira-khan-very-unfair-the-way-shes-being-judged-1754199 …,2017-09-23T15:08:17,sethia_b,23/9/2017,15:08:17,0,0,1,0
8655,Zain Ahmad,9.12E+17,1,0,0,Dono bagharat ho,2017-09-23T15:08:24,ZainAhm72253682,23/9/2017,15:08:24,0,0,1,0
8656,ShaetaN,9.12E+17,0,0,0,@TheMahiraKhan NOW u r my smoking sister. now tell me why ? NO CHEATING warna dream's m a kr drao ga AJJ pka drao ga apko. ,2017-09-23T15:08:25,MasteROfSatTtaN,23/9/2017,15:08:25,0,0.277,0.723,-0.8056
8657,WALEED,9.12E+17,0,0,0,@TheMahiraKhan u r beautiful love u where ever u r best of luck,2017-09-23T15:08:31,iamwaleedkhalid,23/9/2017,15:08:31,0.793,0,0.207,0.946
8658,Zoha,9.12E+17,0,0,0,"Pakistani : musalmano ko badnaam kr rhi hy Poori duniya mai 
Poori duniya : Silent 
 #MahiraKhan",2017-09-23T15:08:32,amizohaa,23/9/2017,15:08:32,0,0,1,0
8659,Vishal Shah ®,9.12E+17,0,0,0,Pakistani film industry extends support to Mahira Khan over trolls - Times of India http://ift.tt/2fIEqyW ,2017-09-23T15:08:36,vishalfast007,23/9/2017,15:08:36,0.259,0,0.741,0.4939
8660,Ahmad Khan,9.12E+17,1,0,0,Guys itna to tanqeed karney waalon ney dhindora nahin peeta jitna defend karney waalon ney baychari ka tamasha bana diya#MahiraKhan,2017-09-23T15:08:53,AhmadKhan00000,23/9/2017,15:08:53,0,0,1,0
8661,Amjad Khan,9.12E+17,0,0,0,#MahiraKhan how I am look..... pic.twitter.com/JMa7VeTZux,2017-09-23T15:08:53,AmjadKh64170060,23/9/2017,15:08:53,0,0,1,0
8662,MuXaMmIL UsMaN,9.12E+17,0,0,0,Aweaome,2017-09-23T15:09:00,Muxammalusman,23/9/2017,15:09:00,0,0,1,0
8663,Shaharyar,9.12E+17,3,1,1,Mahira Khan is the most useless thing on my TL. The lady is so unappealing. ,2017-09-23T15:09:01,iShaharyar_MD,23/9/2017,15:09:01,0,0.181,0.819,-0.4754
8664,S_Q_F,9.12E+17,2,0,0,The Wide Side BRUTALLY Reacts to ‘BESHARAM’ Photo of Mahira Khan with Ra... https://www.youtube.com/watch?v=xBjgnx4a8UQ&feature=share …,2017-09-23T15:09:05,yesSanahere,23/9/2017,15:09:05,0,0.267,0.733,-0.694
8665,Jahangirthaheem 🇵🇰,9.12E+17,1,0,1,#Multan #MahiraKhan pic.twitter.com/kgktQ4z9zL,2017-09-23T15:09:07,JkThaheem,23/9/2017,15:09:07,0,0,1,0
8666,Meerat Tariq,9.12E+17,1,1,0,#MahiraKhan fans right now https://twitter.com/stary_fir/status/911607645722890240 …,2017-09-23T15:09:26,MeeratTariq1,23/9/2017,15:09:26,0,0,1,0
8667,Hamza,9.12E+17,0,1,0,Dont want another twitter meltdown after #mahirakhan yesterday ,2017-09-23T15:09:27,WackyyF1kiddo,23/9/2017,15:09:27,0,0.149,0.851,-0.0572
8668,Hira Anwar,9.12E+17,0,0,0,"Another day, another vlog.
Veggie burgers, Mahira Khan & the movie that didn't happen? #Kingsmanhttp://youtu.be/mrBbCX3b99k?a ",2017-09-23T15:09:30,eudaimonliving,23/9/2017,15:09:30,0,0,1,0
8669,Haya Siddiqui,9.12E+17,5,0,0,The kind of hate that #MahiraKhan and #NoumanAliKhan are getting is unbelievable. This is what fame does...it steals your life!!! ,2017-09-23T15:09:32,hayasiddiqui13,23/9/2017,15:09:32,0.163,0.283,0.554,-0.6672
8670,Rahul Shariff,9.12E+17,0,0,0,#sensible words #Ali Zafar’s Letter On #Mahira Khan’s Viral Photo Is The Voice Of Reason We All Need To Hearhttps://www.scoopwhoop.com/ali-zafar-open-letter-on-mahira-khan-photos/#T.92nbdxfla …,2017-09-23T15:09:33,rahulshariff,23/9/2017,15:09:33,0,0,1,0
8671,Malik Jammal Awan,9.12E+17,1,0,0,"#MahiraKhan
Next Veena malik is ready to Massag and below job pakistan is going to a big market for sex pic.twitter.com/mGKt9gXqiK",2017-09-23T15:09:37,MalikJammalAwan,23/9/2017,15:09:37,0.116,0,0.884,0.3612
8672,Karan Kumar,9.12E+17,1,0,0,"Just watched video of Junaid Akram on #MahiraKhan
In country full of jahils 
Be like Junaid Akram ",2017-09-23T15:09:39,Karan_Kumar4,23/9/2017,15:09:39,0.135,0,0.865,0.3612
8673,Maitreyee Chowdhary,9.12E+17,0,0,0,When we'll get to see the trailer Sir?,2017-09-23T15:09:55,Maitreyeech,23/9/2017,15:09:55,0,0,1,0
8674,Nabeel Yousuf,9.12E+17,0,0,0,Y'all need to suck some #MahiraKhan dick!,2017-09-23T15:10:12,ennwhy,23/9/2017,15:10:12,0,0.565,0.435,-0.7574
8675,Vishal Shah ®,9.12E+17,0,0,0,Pakistani film industry extends support to Mahira Khan over trolls - Times of India http://ift.tt/2foN7RW ,2017-09-23T15:10:13,vishalfast007,23/9/2017,15:10:13,0.259,0,0.741,0.4939
8676,Zeeshan,9.12E+17,1,0,0,Plzz show solidarity with mia khalifaa plzz,2017-09-23T15:10:23,Zeeshan_dk,23/9/2017,15:10:23,0.234,0.234,0.532,0
8677,Toqeerakhtar,9.12E+17,0,0,0,Hi,2017-09-23T15:10:27,Toqeerakhtar15,23/9/2017,15:10:27,0,0,1,0
8678,SHARIQ KAMAL,9.12E+17,1,0,0,"bhai mahira khan ki smoking bad
ab drinking per bhi problem
haha acha hai
lage raho :)",2017-09-23T15:10:45,theshariqkhan,23/9/2017,15:10:45,0.238,0.246,0.516,-0.0516
8679,عاطف علي راڄپر,9.12E+17,0,0,0,Who is this mahira khan ppl are talking about?,2017-09-23T15:10:48,Mandan56,23/9/2017,15:10:48,0,0,1,0
8680,Manzurul Islam,9.12E+17,0,0,0,"woh cigarette piyeh ya jo bhi karee, iss awam ko apna kaam kerne seh zyada dousrounn ke life pe dhakal dena acha lagta hay. :\
#MahiraKhan",2017-09-23T15:11:00,Manzurul2,23/9/2017,15:11:00,0,0.084,0.916,-0.3182
8681,Abdul Barri,9.12E+17,0,0,0,This is the simple example of misogyny & gender inequality... more power to #MahiraKhan,2017-09-23T15:11:04,AbdulBarri4444,23/9/2017,15:11:04,0,0,1,0
8682,Asad Khan,9.12E+17,0,0,0,What is exactly the issue people have. By the way you look pretty cool in that picture ,2017-09-23T15:11:06,khan_asad1,23/9/2017,15:11:06,0.268,0,0.732,0.6705
8683,Lelo  🥀,9.12E+17,1,1,1,"Y'all really mad about Mahira Khan. She's not misrepresenting Pakistan, terrorists and pedophiles in Pak do.",2017-09-23T15:11:06,Biryaniactivist,23/9/2017,15:11:06,0.158,0.168,0.673,-0.0513
8684,Fangirl ❤,9.12E+17,0,0,0,Anyone have article where Ranbir took stand for #MahiraKhan ?,2017-09-23T15:11:07,Happyybirdiee,23/9/2017,15:11:07,0,0,1,0
8685,Muhib ullah,9.12E+17,0,0,0,All celebrity should respect our culture ......#MahiraKhan,2017-09-23T15:11:20,Muhib998,23/9/2017,15:11:20,0.341,0,0.659,0.4767
8686,Ashok phulwari,9.12E+17,0,0,0,@TheMahiraKhan more power to u.... n lots of love.... ignore all the rubbish is going on.... ,2017-09-23T15:11:22,Ashokphulwari,23/9/2017,15:11:22,0,0.152,0.848,-0.3612
8687,Adeel Rana,9.12E+17,0,1,0,"Classic! 
#MahiraKhan pic.twitter.com/nuJA1efqHu",2017-09-23T15:11:23,Adeel_Raana,23/9/2017,15:11:23,0,0,1,0
8688,Abdullah Khan,9.12E+17,0,0,0,"Huh!!ok Aunty
",2017-09-23T15:11:26,abdullahkhansm1,23/9/2017,15:11:26,0,0,1,0
8689,Saddam صدام,9.12E+17,1,0,0,#MahiraKhan  pic.twitter.com/GlPmjgcYVe,2017-09-23T15:11:27,Eusafxae_,23/9/2017,15:11:27,0,0,1,0
8690,K a i F,9.12E+17,0,0,0,Old news bikau media,2017-09-23T15:11:33,KaifSiddiiqui,23/9/2017,15:11:33,0,0,1,0
8691,Abdullah Razzaq Khan,9.12E+17,2,0,3,"Two of the most awaited things in Pakistan right now.
1. Nawaz shareef ki wapsi.
2. Mahira Khan ki statement. #bhagoriLondonLeague",2017-09-23T15:11:49,lolplsnostop,23/9/2017,15:11:49,0,0.065,0.935,-0.101
8692,Tinsel Life,9.12E+17,1,0,1,"Are Ranbir & Mahira Dating? Read http://goo.gl/1RSRbH  Ranbir Kapoor’s Epic Response!
.
#RanbirKapoor #MahiraKhan #RanbirMahira #Bollywoodpic.twitter.com/7Los7gMQjD",2017-09-23T15:11:57,TinselLife,23/9/2017,15:11:57,0,0,1,0
8693,Adil™,9.12E+17,0,0,0,"Being notorious is the new trend
#MahiraKhan #L&Precords ....alots",2017-09-23T15:12:03,princeali50,23/9/2017,15:12:03,0,0.266,0.734,-0.4404
8694,Daud Siddiq,9.12E+17,0,0,0,"Leave #MahiraKhan  alone,focus on Tomatoes n onions they finally found their place on top shelves,sellers display them like pomegranate
#Pak",2017-09-23T15:12:05,ddsiddiq,23/9/2017,15:12:05,0.2,0.056,0.744,0.4767
8695,Malik Jammal Awan,9.12E+17,0,0,1,"#MahiraKhan  If success is passing from street smoker with backless dress along with love bite , then congratulations you got it  . pic.twitter.com/gBWvnPTPEF",2017-09-23T15:12:14,MalikJammalAwan,23/9/2017,15:12:14,0.396,0,0.604,0.9153
8696,Manzurul Islam,9.12E+17,0,0,0,"English per ek kahawat hay *MIND YOUR OWN BUSINESS*
#MahiraKhan",2017-09-23T15:12:19,Manzurul2,23/9/2017,15:12:19,0,0,1,0
8697,Ali Thaheem,9.12E+17,0,0,0,Happy birthday though ,2017-09-23T15:12:23,alithaheem,23/9/2017,15:12:23,0.649,0,0.351,0.5719
8698,Mr.Ixrar,9.12E+17,0,1,0,"ALLAH knows and that should be enough 
Stay strong",2017-09-23T15:12:26,doctorsays8,23/9/2017,15:12:26,0.292,0,0.708,0.5106
8699,I love you,9.12E+17,0,0,0,Lanat tere ty gashti,2017-09-23T15:12:29,chaqib990,23/9/2017,15:12:29,0.464,0,0.536,0.3818
8700,Abdullah Khan,9.12E+17,0,0,0,"Btw 
Belated .
HBD bravo 
Little kinguu",2017-09-23T15:12:31,abdullahkhansm1,23/9/2017,15:12:31,0,0,1,0
8701,चाहर जितेन्द्र सिंह,9.12E+17,1,0,0,बहुत जल्दी support मे आ गया... तब तो आवाज भी नही निकली जब pak आतंकवाद फ़ैलाता है,2017-09-23T15:12:36,Jitendr81317095,23/9/2017,15:12:36,0.153,0,0.847,0.4019
8702,Funclickearn,9.12E+17,1,0,0,"Funclickearn - https://www.funclickearn.com/2017/09/23/ranbir-kapoor-breaks-silence-on-his-viral-photos-with-mahira-khan/ …
Ranbir Kapoor breaks silence on his viral photos with Mahira Khan
Ever s... pic.twitter.com/vZoIzK7a6R",2017-09-23T15:12:43,funclickearn,23/9/2017,15:12:43,0,0,1,0
8703,Hari Prasad Patnaik,9.12E+17,0,0,0,"Is this your own handwriting? If yes, then absolutely fabulous.",2017-09-23T15:12:46,PatnaikBobby,23/9/2017,15:12:46,0.444,0,0.556,0.7501
8704,Ashok phulwari,9.12E+17,0,0,0,lots of love.. pic.twitter.com/Hg46ADKxKy,2017-09-23T15:13:13,Ashokphulwari,23/9/2017,15:13:13,0,0,1,0
8705,Anoooosh,9.12E+17,0,0,0,Lipstick ,2017-09-23T15:13:26,AnoshRehman,23/9/2017,15:13:26,0,0,1,0
8706,Zoya,9.12E+17,1,1,1,"#MahiraKhan is trending, Some people r acting like she had done any crime, Grow up people it's her life & u are no one to judge, Get a life",2017-09-23T15:13:29,nadaanparindey_,23/9/2017,15:13:29,0.083,0.189,0.728,-0.4939
8707,REET,9.12E+17,4,0,1,"Remember , you are the strongest of them all  @TheMahiraKhan  .. #MKvsNobody ..",2017-09-23T15:13:35,rit_a_dreamer,23/9/2017,15:13:35,0.209,0,0.791,0.4404
8708,Asfar Balouch  🇵🇰,9.12E+17,0,0,0,You also should grow up think about the day of judgment madam,2017-09-23T15:13:40,Pakistani140847,23/9/2017,15:13:40,0,0,1,0
8709,Mudassir Daud,9.12E+17,0,0,0,Looks like that you are next to go to India... lolz,2017-09-23T15:13:44,Mudassir_117,23/9/2017,15:13:44,0.408,0,0.592,0.7351
8710,Mariam Ellahi,9.12E+17,3,0,1,Maybe more than us. #MahiraKhan https://twitter.com/shahzebsalehzad/status/911156162938179584 …,2017-09-23T15:13:56,ellahi_ARY,23/9/2017,15:13:56,0,0,1,0
8711,MUNNA CHALLA,9.12E+17,0,0,0,"#mahirakhan
#Feminism
#feminismiscancer
#feminists
#Feminazispic.twitter.com/Qa7CBKKhFY",2017-09-23T15:13:57,munnachalla1,23/9/2017,15:13:57,0,0,1,0
